mach,rollRate,rollForceCoeffCanard,rollForceCoeffFin,rollDampCoeffCanard,rollDampCoeffFin
0.4500,12.3100,0.1455,0.7626,0.0965,0.8583
0.4500,12.3200,0.1455,0.7626,0.0966,0.8590
0.4500,12.3300,0.1455,0.7626,0.0967,0.8597
0.4500,12.3400,0.1455,0.7626,0.0968,0.8604
0.4500,12.3500,0.1455,0.7626,0.0968,0.8611
0.4500,12.3600,0.1455,0.7626,0.0969,0.8618
0.4500,12.3700,0.1455,0.7626,0.0970,0.8625
0.4500,12.3800,0.1455,0.7626,0.0971,0.8632
0.4500,12.3900,0.1455,0.7626,0.0972,0.8639
0.4500,12.4000,0.1455,0.7626,0.0972,0.8646
0.4500,12.4100,0.1455,0.7626,0.0973,0.8653
0.4500,12.4200,0.1455,0.7626,0.0974,0.8660
0.4500,12.4300,0.1455,0.7626,0.0975,0.8667
0.4500,12.4400,0.1455,0.7626,0.0975,0.8674
0.4500,12.4500,0.1455,0.7626,0.0976,0.8681
0.4500,12.4600,0.1455,0.7626,0.0977,0.8688
0.4500,12.4700,0.1455,0.7626,0.0978,0.8695
0.4500,12.4800,0.1455,0.7626,0.0979,0.8702
0.4500,12.4900,0.1455,0.7626,0.0979,0.8709
0.4500,12.5000,0.1455,0.7626,0.0980,0.8716
0.4500,12.5100,0.1455,0.7626,0.0981,0.8723
0.4500,12.5200,0.1455,0.7626,0.0982,0.8730
0.4500,12.5300,0.1455,0.7626,0.0982,0.8737
0.4500,12.5400,0.1455,0.7626,0.0983,0.8744
0.4500,12.5500,0.1455,0.7626,0.0984,0.8751
0.4500,12.5600,0.1455,0.7626,0.0985,0.8758
0.4500,12.5700,0.1455,0.7626,0.0986,0.8765
0.4500,12.5800,0.1455,0.7626,0.0986,0.8772
0.4500,12.5900,0.1455,0.7626,0.0987,0.8779
0.4500,12.6000,0.1455,0.7626,0.0988,0.8786
0.4500,12.6100,0.1455,0.7626,0.0989,0.8793
0.4500,12.6200,0.1455,0.7626,0.0990,0.8800
0.4500,12.6300,0.1455,0.7626,0.0990,0.8807
0.4500,12.6400,0.1455,0.7626,0.0991,0.8814
0.4500,12.6500,0.1455,0.7626,0.0992,0.8821
0.4500,12.6600,0.1455,0.7626,0.0993,0.8828
0.4500,12.6700,0.1455,0.7626,0.0993,0.8835
0.4500,12.6800,0.1455,0.7626,0.0994,0.8841
0.4500,12.6900,0.1455,0.7626,0.0995,0.8848
0.4500,12.7000,0.1455,0.7626,0.0996,0.8855
0.4500,12.7100,0.1455,0.7626,0.0997,0.8862
0.4500,12.7200,0.1455,0.7626,0.0997,0.8869
0.4500,12.7300,0.1455,0.7626,0.0998,0.8876
0.4500,12.7400,0.1455,0.7626,0.0999,0.8883
0.4500,12.7500,0.1455,0.7626,0.1000,0.8890
0.4500,12.7600,0.1455,0.7626,0.1001,0.8897
0.4500,12.7700,0.1455,0.7626,0.1001,0.8904
0.4500,12.7800,0.1455,0.7626,0.1002,0.8911
0.4500,12.7900,0.1455,0.7626,0.1003,0.8918
0.4500,12.8000,0.1455,0.7626,0.1004,0.8925
0.4500,12.8100,0.1455,0.7626,0.1004,0.8932
0.4500,12.8200,0.1455,0.7626,0.1005,0.8939
0.4500,12.8300,0.1455,0.7626,0.1006,0.8946
0.4500,12.8400,0.1455,0.7626,0.1007,0.8953
0.4500,12.8500,0.1455,0.7626,0.1008,0.8960
0.4500,12.8600,0.1455,0.7626,0.1008,0.8967
0.4500,12.8700,0.1455,0.7626,0.1009,0.8974
0.4500,12.8800,0.1455,0.7626,0.1010,0.8981
0.4500,12.8900,0.1455,0.7626,0.1011,0.8988
0.4500,12.9000,0.1455,0.7626,0.1012,0.8995
0.4500,12.9100,0.1455,0.7626,0.1012,0.9002
0.4500,12.9200,0.1455,0.7626,0.1013,0.9009
0.4500,12.9300,0.1455,0.7626,0.1014,0.9016
0.4500,12.9400,0.1455,0.7626,0.1015,0.9023
0.4500,12.9500,0.1455,0.7626,0.1015,0.9030
0.4500,12.9600,0.1455,0.7626,0.1016,0.9037
0.4500,12.9700,0.1455,0.7626,0.1017,0.9044
0.4500,12.9800,0.1455,0.7626,0.1018,0.9051
0.4500,12.9900,0.1455,0.7626,0.1019,0.9058
0.4500,13.0000,0.1455,0.7626,0.1019,0.9065
0.4500,13.0100,0.1455,0.7626,0.1020,0.9072
0.4500,13.0200,0.1455,0.7626,0.1021,0.9079
0.4500,13.0300,0.1455,0.7626,0.1022,0.9086
0.4500,13.0400,0.1455,0.7626,0.1022,0.9093
0.4500,13.0500,0.1455,0.7626,0.1023,0.9099
0.4500,13.0600,0.1455,0.7626,0.1024,0.9106
0.4500,13.0700,0.1455,0.7626,0.1025,0.9113
0.4500,13.0800,0.1455,0.7626,0.1026,0.9120
0.4500,13.0900,0.1455,0.7626,0.1026,0.9127
0.4500,13.1000,0.1455,0.7626,0.1027,0.9134
0.4500,13.1100,0.1455,0.7626,0.1028,0.9141
0.4500,13.1200,0.1455,0.7626,0.1029,0.9148
0.4500,13.1300,0.1455,0.7626,0.1030,0.9155
0.4500,13.1400,0.1455,0.7626,0.1030,0.9162
0.4500,13.1500,0.1455,0.7626,0.1031,0.9169
0.4500,13.1600,0.1455,0.7626,0.1032,0.9176
0.4500,13.1700,0.1455,0.7626,0.1033,0.9183
0.4500,13.1800,0.1455,0.7626,0.1033,0.9190
0.4500,13.1900,0.1455,0.7626,0.1034,0.9197
0.4500,13.2000,0.1455,0.7626,0.1035,0.9204
0.4500,13.2100,0.1455,0.7626,0.1036,0.9211
0.4500,13.2200,0.1455,0.7626,0.1037,0.9218
0.4500,13.2300,0.1455,0.7626,0.1037,0.9225
0.4500,13.2400,0.1455,0.7626,0.1038,0.9232
0.4500,13.2500,0.1455,0.7626,0.1039,0.9239
0.4500,13.2600,0.1455,0.7626,0.1040,0.9246
0.4500,13.2700,0.1455,0.7626,0.1041,0.9253
0.4500,13.2800,0.1455,0.7626,0.1041,0.9260
0.4500,13.2900,0.1455,0.7626,0.1042,0.9267
0.4500,13.3000,0.1455,0.7626,0.1043,0.9274
0.4500,13.3100,0.1455,0.7626,0.1044,0.9281
0.4500,13.3200,0.1455,0.7626,0.1044,0.9288
0.4500,13.3300,0.1455,0.7626,0.1045,0.9295
0.4500,13.3400,0.1455,0.7626,0.1046,0.9302
0.4500,13.3500,0.1455,0.7626,0.1047,0.9309
0.4500,13.3600,0.1455,0.7626,0.1048,0.9316
0.4500,13.3700,0.1455,0.7626,0.1048,0.9323
0.4500,13.3800,0.1455,0.7626,0.1049,0.9330
0.4500,13.3900,0.1455,0.7626,0.1050,0.9337
0.4500,13.4000,0.1455,0.7626,0.1051,0.9344
0.4500,13.4100,0.1455,0.7626,0.1051,0.9351
0.4500,13.4200,0.1455,0.7626,0.1052,0.9357
0.4500,13.4300,0.1455,0.7626,0.1053,0.9364
0.4500,13.4400,0.1455,0.7626,0.1054,0.9371
0.4500,13.4500,0.1455,0.7626,0.1055,0.9378
0.4500,13.4600,0.1455,0.7626,0.1055,0.9385
0.4500,13.4700,0.1455,0.7626,0.1056,0.9392
0.4500,13.4800,0.1455,0.7626,0.1057,0.9399
0.4500,13.4900,0.1455,0.7626,0.1058,0.9406
0.4500,13.5000,0.1455,0.7626,0.1059,0.9413
0.4500,13.5100,0.1455,0.7626,0.1059,0.9420
0.4500,13.5200,0.1455,0.7626,0.1060,0.9427
0.4500,13.5300,0.1455,0.7626,0.1061,0.9434
0.4500,13.5400,0.1455,0.7626,0.1062,0.9441
0.4500,13.5500,0.1455,0.7626,0.1062,0.9448
0.4500,13.5600,0.1455,0.7626,0.1063,0.9455
0.4500,13.5700,0.1455,0.7626,0.1064,0.9462
0.4500,13.5800,0.1455,0.7626,0.1065,0.9469
0.4500,13.5900,0.1455,0.7626,0.1066,0.9476
0.4500,13.6000,0.1455,0.7626,0.1066,0.9483
0.4500,13.6100,0.1455,0.7626,0.1067,0.9490
0.4500,13.6200,0.1455,0.7626,0.1068,0.9497
0.4500,13.6300,0.1455,0.7626,0.1069,0.9504
0.4500,13.6400,0.1455,0.7626,0.1070,0.9511
0.4500,13.6500,0.1455,0.7626,0.1070,0.9518
0.4500,13.6600,0.1455,0.7626,0.1071,0.9525
0.4500,13.6700,0.1455,0.7626,0.1072,0.9532
0.4500,13.6800,0.1455,0.7626,0.1073,0.9539
0.4500,13.6900,0.1455,0.7626,0.1073,0.9546
0.4500,13.7000,0.1455,0.7626,0.1074,0.9553
0.4500,13.7100,0.1455,0.7626,0.1075,0.9560
0.4500,13.7200,0.1455,0.7626,0.1076,0.9567
0.4500,13.7300,0.1455,0.7626,0.1077,0.9574
0.4500,13.7400,0.1455,0.7626,0.1077,0.9581
0.4500,13.7500,0.1455,0.7626,0.1078,0.9588
0.4500,13.7600,0.1455,0.7626,0.1079,0.9595
0.4500,13.7700,0.1455,0.7626,0.1080,0.9602
0.4500,13.7800,0.1455,0.7626,0.1081,0.9608
0.4500,13.7900,0.1455,0.7626,0.1081,0.9615
0.4500,13.8000,0.1455,0.7626,0.1082,0.9622
0.4500,13.8100,0.1455,0.7626,0.1083,0.9629
0.4500,13.8200,0.1455,0.7626,0.1084,0.9636
0.4500,13.8300,0.1455,0.7626,0.1084,0.9643
0.4500,13.8400,0.1455,0.7626,0.1085,0.9650
0.4500,13.8500,0.1455,0.7626,0.1086,0.9657
0.4500,13.8600,0.1455,0.7626,0.1087,0.9664
0.4500,13.8700,0.1455,0.7626,0.1088,0.9671
0.4500,13.8800,0.1455,0.7626,0.1088,0.9678
0.4500,13.8900,0.1455,0.7626,0.1089,0.9685
0.4500,13.9000,0.1455,0.7626,0.1090,0.9692
0.4500,13.9100,0.1455,0.7626,0.1091,0.9699
0.4500,13.9200,0.1455,0.7626,0.1091,0.9706
0.4500,13.9300,0.1455,0.7626,0.1092,0.9713
0.4500,13.9400,0.1455,0.7626,0.1093,0.9720
0.4500,13.9500,0.1455,0.7626,0.1094,0.9727
0.4500,13.9600,0.1455,0.7626,0.1095,0.9734
0.4500,13.9700,0.1455,0.7626,0.1095,0.9741
0.4500,13.9800,0.1455,0.7626,0.1096,0.9748
0.4500,13.9900,0.1455,0.7626,0.1097,0.9755
0.4500,14.0000,0.1455,0.7626,0.1098,0.9762
0.4500,14.0100,0.1455,0.7626,0.1099,0.9769
0.4500,14.0200,0.1455,0.7626,0.1099,0.9776
0.4500,14.0300,0.1455,0.7626,0.1100,0.9783
0.4500,14.0400,0.1455,0.7626,0.1101,0.9790
0.4500,14.0500,0.1455,0.7626,0.1102,0.9797
0.4500,14.0600,0.1455,0.7626,0.1102,0.9804
0.4500,14.0700,0.1455,0.7626,0.1103,0.9811
0.4500,14.0800,0.1455,0.7626,0.1104,0.9818
0.4500,14.0900,0.1455,0.7626,0.1105,0.9825
0.4500,14.1000,0.1455,0.7626,0.1106,0.9832
0.4500,14.1100,0.1455,0.7626,0.1106,0.9839
0.4500,14.1200,0.1455,0.7626,0.1107,0.9846
0.4500,14.1300,0.1455,0.7626,0.1108,0.9853
0.4500,14.1400,0.1455,0.7626,0.1109,0.9860
0.4500,14.1500,0.1455,0.7626,0.1110,0.9866
0.4500,14.1600,0.1455,0.7626,0.1110,0.9873
0.4500,14.1700,0.1455,0.7626,0.1111,0.9880
0.4500,14.1800,0.1455,0.7626,0.1112,0.9887
0.4500,14.1900,0.1455,0.7626,0.1113,0.9894
0.4500,14.2000,0.1455,0.7626,0.1113,0.9901
0.4500,14.2100,0.1455,0.7626,0.1114,0.9908
0.4500,14.2200,0.1455,0.7626,0.1115,0.9915
0.4500,14.2300,0.1455,0.7626,0.1116,0.9922
0.4500,14.2400,0.1455,0.7626,0.1117,0.9929
0.4500,14.2500,0.1455,0.7626,0.1117,0.9936
0.4500,14.2600,0.1455,0.7626,0.1118,0.9943
0.4500,14.2700,0.1455,0.7626,0.1119,0.9950
0.4500,14.2800,0.1455,0.7626,0.1120,0.9957
0.4500,14.2900,0.1455,0.7626,0.1120,0.9964
0.4500,14.3000,0.1455,0.7626,0.1121,0.9971
0.4500,14.3100,0.1455,0.7626,0.1122,0.9978
0.4500,14.3200,0.1455,0.7626,0.1123,0.9985
0.4500,14.3300,0.1455,0.7626,0.1124,0.9992
0.4500,14.3400,0.1455,0.7626,0.1124,0.9999
0.4500,14.3500,0.1455,0.7626,0.1125,1.0006
0.4500,14.3600,0.1455,0.7626,0.1126,1.0013
0.4500,14.3700,0.1455,0.7626,0.1127,1.0020
0.4500,14.3800,0.1455,0.7626,0.1128,1.0027
0.4500,14.3900,0.1455,0.7626,0.1128,1.0034
0.4500,14.4000,0.1455,0.7626,0.1129,1.0041
0.4500,14.4100,0.1455,0.7626,0.1130,1.0048
0.4500,14.4200,0.1455,0.7626,0.1131,1.0055
0.4500,14.4300,0.1455,0.7626,0.1131,1.0062
0.4500,14.4400,0.1455,0.7626,0.1132,1.0069
0.4500,14.4500,0.1455,0.7626,0.1133,1.0076
0.4500,14.4600,0.1455,0.7626,0.1134,1.0083
0.4500,14.4700,0.1455,0.7626,0.1135,1.0090
0.4500,14.4800,0.1455,0.7626,0.1135,1.0097
0.4500,14.4900,0.1455,0.7626,0.1136,1.0104
0.4500,14.5000,0.1455,0.7626,0.1137,1.0111
0.4500,14.5100,0.1455,0.7626,0.1138,1.0118
0.4500,14.5200,0.1455,0.7626,0.1139,1.0124
0.4500,14.5300,0.1455,0.7626,0.1139,1.0131
0.4500,14.5400,0.1455,0.7626,0.1140,1.0138
0.4500,14.5500,0.1455,0.7626,0.1141,1.0145
0.4500,14.5600,0.1455,0.7626,0.1142,1.0152
0.4500,14.5700,0.1455,0.7626,0.1142,1.0159
0.4500,14.5800,0.1455,0.7626,0.1143,1.0166
0.4500,14.5900,0.1455,0.7626,0.1144,1.0173
0.4500,14.6000,0.1455,0.7626,0.1145,1.0180
0.4500,14.6100,0.1455,0.7626,0.1146,1.0187
0.4500,14.6200,0.1455,0.7626,0.1146,1.0194
0.4500,14.6300,0.1455,0.7626,0.1147,1.0201
0.4500,14.6400,0.1455,0.7626,0.1148,1.0208
0.4500,14.6500,0.1455,0.7626,0.1149,1.0215
0.4500,14.6600,0.1455,0.7626,0.1150,1.0222
0.4500,14.6700,0.1455,0.7626,0.1150,1.0229
0.4500,14.6800,0.1455,0.7626,0.1151,1.0236
0.4500,14.6900,0.1455,0.7626,0.1152,1.0243
0.4500,14.7000,0.1455,0.7626,0.1153,1.0250
0.4500,14.7100,0.1455,0.7626,0.1153,1.0257
0.4500,14.7200,0.1455,0.7626,0.1154,1.0264
0.4500,14.7300,0.1455,0.7626,0.1155,1.0271
0.4500,14.7400,0.1455,0.7626,0.1156,1.0278
0.4500,14.7500,0.1455,0.7626,0.1157,1.0285
0.4500,14.7600,0.1455,0.7626,0.1157,1.0292
0.4500,14.7700,0.1455,0.7626,0.1158,1.0299
0.4500,14.7800,0.1455,0.7626,0.1159,1.0306
0.4500,14.7900,0.1455,0.7626,0.1160,1.0313
0.4500,14.8000,0.1455,0.7626,0.1160,1.0320
0.4500,14.8100,0.1455,0.7626,0.1161,1.0327
0.4500,14.8200,0.1455,0.7626,0.1162,1.0334
0.4500,14.8300,0.1455,0.7626,0.1163,1.0341
0.4500,14.8400,0.1455,0.7626,0.1164,1.0348
0.4500,14.8500,0.1455,0.7626,0.1164,1.0355
0.4500,14.8600,0.1455,0.7626,0.1165,1.0362
0.4500,14.8700,0.1455,0.7626,0.1166,1.0369
0.4500,14.8800,0.1455,0.7626,0.1167,1.0376
0.4500,14.8900,0.1455,0.7626,0.1168,1.0382
0.4500,14.9000,0.1455,0.7626,0.1168,1.0389
0.4500,14.9100,0.1455,0.7626,0.1169,1.0396
0.4500,14.9200,0.1455,0.7626,0.1170,1.0403
0.4500,14.9300,0.1455,0.7626,0.1171,1.0410
0.4500,14.9400,0.1455,0.7626,0.1171,1.0417
0.4500,14.9500,0.1455,0.7626,0.1172,1.0424
0.4500,14.9600,0.1455,0.7626,0.1173,1.0431
0.4500,14.9700,0.1455,0.7626,0.1174,1.0438
0.4500,14.9800,0.1455,0.7626,0.1175,1.0445
0.4500,14.9900,0.1455,0.7626,0.1175,1.0452
0.4500,15.0000,0.1455,0.7626,0.1176,1.0459
0.4500,15.0100,0.1455,0.7626,0.1177,1.0466
0.4500,15.0200,0.1455,0.7626,0.1178,1.0473
0.4500,15.0300,0.1455,0.7626,0.1179,1.0480
0.4500,15.0400,0.1455,0.7626,0.1179,1.0487
0.4500,15.0500,0.1455,0.7626,0.1180,1.0494
0.4500,15.0600,0.1455,0.7626,0.1181,1.0501
0.4500,15.0700,0.1455,0.7626,0.1182,1.0508
0.4500,15.0800,0.1455,0.7626,0.1182,1.0515
0.4500,15.0900,0.1455,0.7626,0.1183,1.0522
0.4500,15.1000,0.1455,0.7626,0.1184,1.0529
0.4500,15.1100,0.1455,0.7626,0.1185,1.0536
0.4500,15.1200,0.1455,0.7626,0.1186,1.0543
0.4500,15.1300,0.1455,0.7626,0.1186,1.0550
0.4500,15.1400,0.1455,0.7626,0.1187,1.0557
0.4500,15.1500,0.1455,0.7626,0.1188,1.0564
0.4500,15.1600,0.1455,0.7626,0.1189,1.0571
0.4500,15.1700,0.1455,0.7626,0.1189,1.0578
0.4500,15.1800,0.1455,0.7626,0.1190,1.0585
0.4500,15.1900,0.1455,0.7626,0.1191,1.0592
0.4500,15.2000,0.1455,0.7626,0.1192,1.0599
0.4500,15.2100,0.1455,0.7626,0.1193,1.0606
0.4500,15.2200,0.1455,0.7626,0.1193,1.0613
0.4500,15.2300,0.1455,0.7626,0.1194,1.0620
0.4500,15.2400,0.1455,0.7626,0.1195,1.0627
0.4500,15.2500,0.1455,0.7626,0.1196,1.0633
0.4500,15.2600,0.1455,0.7626,0.1197,1.0640
0.4500,15.2700,0.1455,0.7626,0.1197,1.0647
0.4500,15.2800,0.1455,0.7626,0.1198,1.0654
0.4500,15.2900,0.1455,0.7626,0.1199,1.0661
0.4500,15.3000,0.1455,0.7626,0.1200,1.0668
0.4500,15.3100,0.1455,0.7626,0.1200,1.0675
0.4500,15.3200,0.1455,0.7626,0.1201,1.0682
0.4500,15.3300,0.1455,0.7626,0.1202,1.0689
0.4500,15.3400,0.1455,0.7626,0.1203,1.0696
0.4500,15.3500,0.1455,0.7626,0.1204,1.0703
0.4500,15.3600,0.1455,0.7626,0.1204,1.0710
0.4500,15.3700,0.1455,0.7626,0.1205,1.0717
0.4500,15.3800,0.1455,0.7626,0.1206,1.0724
0.4500,15.3900,0.1455,0.7626,0.1207,1.0731
0.4500,15.4000,0.1455,0.7626,0.1208,1.0738
0.4500,15.4100,0.1455,0.7626,0.1208,1.0745
0.4500,15.4200,0.1455,0.7626,0.1209,1.0752
0.4500,15.4300,0.1455,0.7626,0.1210,1.0759
0.4500,15.4400,0.1455,0.7626,0.1211,1.0766
0.4500,15.4500,0.1455,0.7626,0.1211,1.0773
0.4500,15.4600,0.1455,0.7626,0.1212,1.0780
0.4500,15.4700,0.1455,0.7626,0.1213,1.0787
0.4500,15.4800,0.1455,0.7626,0.1214,1.0794
0.4500,15.4900,0.1455,0.7626,0.1215,1.0801
0.4500,15.5000,0.1455,0.7626,0.1215,1.0808
0.4500,15.5100,0.1455,0.7626,0.1216,1.0815
0.4500,15.5200,0.1455,0.7626,0.1217,1.0822
0.4500,15.5300,0.1455,0.7626,0.1218,1.0829
0.4500,15.5400,0.1455,0.7626,0.1219,1.0836
0.4500,15.5500,0.1455,0.7626,0.1219,1.0843
0.4500,15.5600,0.1455,0.7626,0.1220,1.0850
0.4500,15.5700,0.1455,0.7626,0.1221,1.0857
0.4500,15.5800,0.1455,0.7626,0.1222,1.0864
0.4500,15.5900,0.1455,0.7626,0.1222,1.0871
0.4500,15.6000,0.1455,0.7626,0.1223,1.0878
0.4500,15.6100,0.1455,0.7626,0.1224,1.0885
0.4500,15.6200,0.1455,0.7626,0.1225,1.0891
0.4500,15.6300,0.1455,0.7626,0.1226,1.0898
0.4500,15.6400,0.1455,0.7626,0.1226,1.0905
0.4500,15.6500,0.1455,0.7626,0.1227,1.0912
0.4500,15.6600,0.1455,0.7626,0.1228,1.0919
0.4500,15.6700,0.1455,0.7626,0.1229,1.0926
0.4500,15.6800,0.1455,0.7626,0.1229,1.0933
0.4500,15.6900,0.1455,0.7626,0.1230,1.0940
0.4500,15.7000,0.1455,0.7626,0.1231,1.0947
0.4500,15.7100,0.1455,0.7626,0.1232,1.0954
0.4500,15.7200,0.1455,0.7626,0.1233,1.0961
0.4500,15.7300,0.1455,0.7626,0.1233,1.0968
0.4500,15.7400,0.1455,0.7626,0.1234,1.0975
0.4500,15.7500,0.1455,0.7626,0.1235,1.0982
0.4500,15.7600,0.1455,0.7626,0.1236,1.0989
0.4500,15.7700,0.1455,0.7626,0.1237,1.0996
0.4500,15.7800,0.1455,0.7626,0.1237,1.1003
0.4500,15.7900,0.1455,0.7626,0.1238,1.1010
0.4500,15.8000,0.1455,0.7626,0.1239,1.1017
0.4500,15.8100,0.1455,0.7626,0.1240,1.1024
0.4500,15.8200,0.1455,0.7626,0.1240,1.1031
0.4500,15.8300,0.1455,0.7626,0.1241,1.1038
0.4500,15.8400,0.1455,0.7626,0.1242,1.1045
0.4500,15.8500,0.1455,0.7626,0.1243,1.1052
0.4500,15.8600,0.1455,0.7626,0.1244,1.1059
0.4500,15.8700,0.1455,0.7626,0.1244,1.1066
0.4500,15.8800,0.1455,0.7626,0.1245,1.1073
0.4500,15.8900,0.1455,0.7626,0.1246,1.1080
0.4500,15.9000,0.1455,0.7626,0.1247,1.1087
0.4500,15.9100,0.1455,0.7626,0.1248,1.1094
0.4500,15.9200,0.1455,0.7626,0.1248,1.1101
0.4500,15.9300,0.1455,0.7626,0.1249,1.1108
0.4500,15.9400,0.1455,0.7626,0.1250,1.1115
0.4500,15.9500,0.1455,0.7626,0.1251,1.1122
0.4500,15.9600,0.1455,0.7626,0.1251,1.1129
0.4500,15.9700,0.1455,0.7626,0.1252,1.1136
0.4500,15.9800,0.1455,0.7626,0.1253,1.1143
0.4500,15.9900,0.1455,0.7626,0.1254,1.1149
0.4500,16.0000,0.1455,0.7626,0.1255,1.1156
0.4500,16.0100,0.1455,0.7626,0.1255,1.1163
0.4500,16.0200,0.1455,0.7626,0.1256,1.1170
0.4500,16.0300,0.1455,0.7626,0.1257,1.1177
0.4500,16.0400,0.1455,0.7626,0.1258,1.1184
0.4500,16.0500,0.1455,0.7626,0.1259,1.1191
0.4500,16.0600,0.1455,0.7626,0.1259,1.1198
0.4500,16.0700,0.1455,0.7626,0.1260,1.1205
0.4500,16.0800,0.1455,0.7626,0.1261,1.1212
0.4500,16.0900,0.1455,0.7626,0.1262,1.1219
0.4500,16.1000,0.1455,0.7626,0.1262,1.1226
0.4500,16.1100,0.1455,0.7626,0.1263,1.1233
0.4500,16.1200,0.1455,0.7626,0.1264,1.1240
0.4500,16.1300,0.1455,0.7626,0.1265,1.1247
0.4500,16.1400,0.1455,0.7626,0.1266,1.1254
0.4500,16.1500,0.1455,0.7626,0.1266,1.1261
0.4500,16.1600,0.1455,0.7626,0.1267,1.1268
0.4500,16.1700,0.1455,0.7626,0.1268,1.1275
0.4500,16.1800,0.1455,0.7626,0.1269,1.1282
0.4500,16.1900,0.1455,0.7626,0.1269,1.1289
0.4500,16.2000,0.1455,0.7626,0.1270,1.1296
0.4500,16.2100,0.1455,0.7626,0.1271,1.1303
0.4500,16.2200,0.1455,0.7626,0.1272,1.1310
0.4500,16.2300,0.1455,0.7626,0.1273,1.1317
0.4500,16.2400,0.1455,0.7626,0.1273,1.1324
0.4500,16.2500,0.1455,0.7626,0.1274,1.1331
0.4500,16.2600,0.1455,0.7626,0.1275,1.1338
0.4500,16.2700,0.1455,0.7626,0.1276,1.1345
0.4500,16.2800,0.1455,0.7626,0.1277,1.1352
0.4500,16.2900,0.1455,0.7626,0.1277,1.1359
0.4500,16.3000,0.1455,0.7626,0.1278,1.1366
0.4500,16.3100,0.1455,0.7626,0.1279,1.1373
0.4500,16.3200,0.1455,0.7626,0.1280,1.1380
0.4500,16.3300,0.1455,0.7626,0.1280,1.1387
0.4500,16.3400,0.1455,0.7626,0.1281,1.1394
0.4500,16.3500,0.1455,0.7626,0.1282,1.1401
0.4500,16.3600,0.1455,0.7626,0.1283,1.1407
0.4500,16.3700,0.1455,0.7626,0.1284,1.1414
0.4500,16.3800,0.1455,0.7626,0.1284,1.1421
0.4500,16.3900,0.1455,0.7626,0.1285,1.1428
0.4500,16.4000,0.1455,0.7626,0.1286,1.1435
0.4500,16.4100,0.1455,0.7626,0.1287,1.1442
0.4500,16.4200,0.1455,0.7626,0.1288,1.1449
0.4500,16.4300,0.1455,0.7626,0.1288,1.1456
0.4500,16.4400,0.1455,0.7626,0.1289,1.1463
0.4500,16.4500,0.1455,0.7626,0.1290,1.1470
0.4500,16.4600,0.1455,0.7626,0.1291,1.1477
0.4500,16.4700,0.1455,0.7626,0.1291,1.1484
0.4500,16.4800,0.1455,0.7626,0.1292,1.1491
0.4500,16.4900,0.1455,0.7626,0.1293,1.1498
0.4500,16.5000,0.1455,0.7626,0.1294,1.1505
0.4500,16.5100,0.1455,0.7626,0.1295,1.1512
0.4500,16.5200,0.1455,0.7626,0.1295,1.1519
0.4500,16.5300,0.1455,0.7626,0.1296,1.1526
0.4500,16.5400,0.1455,0.7626,0.1297,1.1533
0.4500,16.5500,0.1455,0.7626,0.1298,1.1540
0.4500,16.5600,0.1455,0.7626,0.1298,1.1547
0.4500,16.5700,0.1455,0.7626,0.1299,1.1554
0.4500,16.5800,0.1455,0.7626,0.1300,1.1561
0.4500,16.5900,0.1455,0.7626,0.1301,1.1568
0.4500,16.6000,0.1455,0.7626,0.1302,1.1575
0.4500,16.6100,0.1455,0.7626,0.1302,1.1582
0.4500,16.6200,0.1455,0.7626,0.1303,1.1589
0.4500,16.6300,0.1455,0.7626,0.1304,1.1596
0.4500,16.6400,0.1455,0.7626,0.1305,1.1603
0.4500,16.6500,0.1455,0.7626,0.1306,1.1610
0.4500,16.6600,0.1455,0.7626,0.1306,1.1617
0.4500,16.6700,0.1455,0.7626,0.1307,1.1624
0.4500,16.6800,0.1455,0.7626,0.1308,1.1631
0.4500,16.6900,0.1455,0.7626,0.1309,1.1638
0.4500,16.7000,0.1455,0.7626,0.1309,1.1645
0.4500,16.7100,0.1455,0.7626,0.1310,1.1652
0.4500,16.7200,0.1455,0.7626,0.1311,1.1658
0.4500,16.7300,0.1455,0.7626,0.1312,1.1665
0.4500,16.7400,0.1455,0.7626,0.1313,1.1672
0.4500,16.7500,0.1455,0.7626,0.1313,1.1679
0.4500,16.7600,0.1455,0.7626,0.1314,1.1686
0.4500,16.7700,0.1455,0.7626,0.1315,1.1693
0.4500,16.7800,0.1455,0.7626,0.1316,1.1700
0.4500,16.7900,0.1455,0.7626,0.1317,1.1707
0.4500,16.8000,0.1455,0.7626,0.1317,1.1714
0.4500,16.8100,0.1455,0.7626,0.1318,1.1721
0.4500,16.8200,0.1455,0.7626,0.1319,1.1728
0.4500,16.8300,0.1455,0.7626,0.1320,1.1735
0.4500,16.8400,0.1455,0.7626,0.1320,1.1742
0.4500,16.8500,0.1455,0.7626,0.1321,1.1749
0.4500,16.8600,0.1455,0.7626,0.1322,1.1756
0.4500,16.8700,0.1455,0.7626,0.1323,1.1763
0.4500,16.8800,0.1455,0.7626,0.1324,1.1770
0.4500,16.8900,0.1455,0.7626,0.1324,1.1777
0.4500,16.9000,0.1455,0.7626,0.1325,1.1784
0.4500,16.9100,0.1455,0.7626,0.1326,1.1791
0.4500,16.9200,0.1455,0.7626,0.1327,1.1798
0.4500,16.9300,0.1455,0.7626,0.1328,1.1805
0.4500,16.9400,0.1455,0.7626,0.1328,1.1812
